folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2025-07-02_003,image,it,1,1,1,1,1,1,1,1,1,1,Versiliana;Alessandro Sallusti;Marina di Pietrasanta;evento;Lega;Toscana,positive,low
2025-07-03_001,video,it,1,1,1,1,1,1,1,1,1,1,Fusani;Versiliana;PD;vannacci;giornalista;spettacolo;critica,negative,high
2025-07-03_002,image,it,1,1,1,1,1,3,1,1,5,1,Parlamento;democrazia;identità nazionale;bandiera;simboli ufficiali;ideologie marginali,negative,high
2025-07-04_001,image,it,1,1,1,1,1,1,5,1,2,1,forze dell'ordine;vigili del fuoco;sicurezza dei cittadini;responsabilità;mezzi adeguati;solidarietà,positive,low
2025-07-05_001,image,it,3,4,5,1,1,1,1,1,2,1,tassa energia;patrimoniale green;costo vita;economia;transizione ecologica;famiglie;imprese,negative,high
2025-07-07_001,video,it,1,1,1,1,1,2,3,5,4,1,islamizzazione;identità culturale;multiculturalismo;diritti;accoglienza;valori fondamentali;relativismo,negative,high
2025-07-08_001,video,it,1,1,1,1,1,1,1,2,2,1,mediterraneo;origini;fiero;algerino;siciliano;identità,positive,high
2025-07-09_001,video,it,3,3,2,1,1,1,1,1,2,1,von der Leyen;fiducia;Green Deal;economia europea;instabilità;delegazione europea,negative,high
2025-07-09_002,image,it,1,1,1,1,1,1,1,1,3,1,dimissioni;Parlamento Europeo;Linke;politica;opposizione,negative,high
2025-07-09_003,video,it,1,1,1,1,1,1,1,1,2,1,politigram;Roberto Vannacci;intervista;podcast;politicaitaliana;politica,neutral,low
2025-07-09_004,image,it,1,1,1,1,1,1,2,5,3,1,moschea;islamizzazione;Centocelle;immigrazione;radicalizzazione;fondi pubblici,negative,high
2025-07-09_005,video,it,1,1,1,1,4,1,1,4,3,1,ius scholae;cittadinanza;scuola;identità;immigrazione;cultura,negative,high
2025-07-10_001,image,it,1,1,1,1,4,4,1,2,5,1,censura;libertà di espressione;scuole;gender;giunta di sinistra;manifesti,negative,high
2025-07-10_002,video,it,,,,,,,,,,,,,
2025-07-11_001,video,it,1,1,1,1,1,1,2,1,3,1,Palazzo Chigi;responsabilità;elettorato;ruoli;comando;politica,neutral,low
2025-07-12_001,image,it,1,3,1,1,1,2,3,1,4,1,AfD;settore pubblico;esclusione;diritti;deriva autoritaria;libertà di pensiero,negative,high
2025-07-14_001,video,it,3,4,4,1,1,1,1,2,2,1,tasse;energia;Unione Europea;Danimarca;rinnovabili;costo dell'energia,negative,medium
2025-07-14_002,image,it,1,1,1,1,1,1,1,1,1,1,Jannik Sinner;Wimbledon;orgoglio italiano;impegno;successo;lavoro duro,positive,low
2025-07-15_001,video,it,1,1,1,1,1,1,3,1,4,1,accuse;inchiesta;giustizia;stampa;politica;Vannacci;difesa,negative,high
2025-07-15_002,image,it,1,2,1,1,5,1,1,1,3,1,scuola pubblica;maturità;pensiero critico;merito;istituzioni;istruzione gratuita,negative,high
2025-07-16_001,image,it,1,3,1,1,1,1,4,5,3,1,immigrazione;saldo naturale;flussi migratori;confini;sicurezza;identità nazionale;UE,negative,high
2025-07-16_002,image,it,1,2,1,1,1,1,5,5,4,2,turista americano;Milano Bovisa;immigrazione;remigrazione;sicurezza;accoglienza;legalità;degrado,negative,high
2025-07-17_001,image,it,1,1,3,1,1,1,1,1,1,1,prezzo;centotredici;San Benedetto del Tronto,negative,none
2025-07-17_002,video,it,1,1,1,1,1,1,2,5,3,1,immigrazione clandestina;confini;Australia;flussi migratori;protezione;Europa,negative,high
2025-07-18_001,video,it,4,2,1,1,1,1,1,1,3,1,idroelettrico;energia rinnovabile;sicurezza energetica;centrali idroelettriche;investimenti;Green Deal;voto,negative,high
2025-07-18_002,image,it,1,1,1,1,1,1,3,1,3,1,Europa;sicurezza;sovranità nazionale;Pietrasanta;appuntamento;registrazione,neutral,low
2025-07-19_001,image,it,1,1,1,1,1,1,3,1,5,1,Borsellino;mafia;legalità;giustizia;coraggio;servitori dello Stato,negative,high
2025-07-19_002,image,it,1,1,1,1,1,1,5,4,3,1,confini;Patria;immigrati;reato;flussi immigratori;difendere l'Italia,negative,high
2025-07-19_003,image,it,3,5,3,4,1,1,3,1,3,1,tasse;bilancio UE;imprese;welfare;burocratica;Europa;lavoro,negative,high
2025-07-21_001,image,it,1,1,1,1,1,1,3,1,3,1,Versiliana Festival;dialogo;Italia;Europa;guerra;pace;futuro;identità,neutral,none
2025-07-21_002,image,it,1,2,1,3,3,1,4,1,3,3,centri sociali;illegalità;occupazioni abusive;sicurezza;scuole;ospedali,negative,high
2025-07-22_001,image,it,1,1,1,1,1,1,1,1,1,1,robertovannacci,neutral,none
2025-07-22_002,image,it,4,5,4,1,1,1,3,4,3,4,bilancio UE;Green Deal;PMI;caro vita;sovranità;immigrazione;economia europea;Von der Leyen,negative,high
2025-07-22_003,image,it,1,2,1,1,1,1,5,5,4,1,immigrazione clandestina;confini;traffico di esseri umani;sanzioni;sovranità;flussi migratori;UE,negative,high
2025-07-23_001,image,it,1,1,1,1,1,1,5,5,3,1,violenza;rapine;sicurezza pubblica;remigrazione;criminalità;immigrazione;forze dell'ordine,negative,high
2025-07-23_002,video,it,1,2,1,4,1,1,2,1,3,1,pensione;contributi;Inps;giustizia sociale;stampa;diritti,negative,high
2025-07-24_001,image,it,3,3,1,3,1,1,1,2,4,1,Commissione von der Leyen;abuso di potere;Qatargate;nomine truccate;élite;Europa dei privilegiati;sovranità,negative,high
2025-07-25_001,video,it,1,1,1,1,1,1,5,1,4,1,volante;Viminale;Polizia;odio;rancore sociale;Stato;azione criminale,negative,high
2025-07-25_002,video,it,1,1,1,4,1,1,1,1,5,1,sovranità nazionale;OMS;sanità;dittatura sovranazionale;libertà di scelta;Lega,positive,high
2025-07-27_001,image,it,1,2,1,1,1,1,1,1,2,1,Versiliana;patriottismo;prosperità;sviluppo;Lega toscana,positive,low
2025-07-28_001,image,it,1,1,1,1,1,1,1,1,1,1,Rai3;Lega;Vannacci;Decima;Filorosso,neutral,low
2025-07-29_001,video,it,2,1,1,1,1,2,1,1,3,1,cultura italiana;tradizioni;radici;figli;Italia;politica,mixed,low
2025-07-29_002,image,it,3,2,1,1,3,1,4,4,3,1,Europa;crisi;sicurezza;immigrazione selvaggia;governatore;violazioni;futuro,negative,medium
2025-07-29_003,image,it,3,3,2,1,1,1,1,1,2,1,dipendenza energetica;rinnovabili;gas liquefatto;fracking;GNL americano;Commissione Europea;Von der Leyen;Jørgensen,negative,high
2025-07-31_001,video,it,1,2,1,1,1,1,4,1,2,1,riarmo europeo;minaccia esistenziale;capacità militari;investimenti armi;geopolitica;NATO;Europa,negative,medium
2025-07-31_002,image,it,5,2,1,1,1,1,1,1,3,1,Europa verde;combustibili fossili;fracking;gas americano;Green Deal;sfiducia;UE,negative,high
2025-08-01_001,video,it,4,3,1,1,1,1,2,4,3,1,Green Deal;accoglienza indiscriminata;von der Leyen;svolta europea;politica nefasta;cambiamento politico,negative,high
2025-08-01_002,image,it,1,1,1,1,1,1,1,1,2,1,Costa Smeralda;Sardegna;Vannacci;popolarità;elettori;Sardo,positive,medium
2025-08-02_001,video,it,1,2,2,1,1,1,3,1,3,1,gas;sanzioni;Russia;Ucraina;importazioni;Von der Leyen;idrocarburi,negative,high
2025-08-02_002,video,it,2,3,1,1,3,1,4,1,2,1,mimetica;cameratismo;militari;attività politiche;lavoro;obiettivi;Parlamento;ricordi,neutral,low
2025-08-04_001,image,it,2,3,1,3,1,1,1,1,3,1,Europa;Presidente del Consiglio;Bruxelles;vaccini;sistema;Ue;Draghi;Giordano,negative,high
2025-08-06_001,image,it,1,4,1,1,1,1,3,1,1,1,Ponte sullo Stretto;infrastruttura strategica;occupazione;Mezzogiorno;sviluppo;potenziale,positive,medium
2025-08-07_001,video,it,1,1,1,1,1,2,4,1,1,1,leva obbligatoria;servizio militare;forze armate;giovani;patria;arruolamento,neutral,low
2025-08-07_002,image,it,1,1,1,1,1,1,3,1,4,1,Putin;Trump;diplomazia;realismo;Europa;sovranità;conflitti,negative,high
2025-08-08_001,image,it,1,1,1,1,1,1,1,1,1,1,stellato;preferito,neutral,none
2025-08-08_002,image,it,1,1,1,1,1,1,1,1,1,1,stellato;preferito,neutral,none
2025-08-10_001,image,it,1,1,1,1,1,1,2,1,5,1,chat control;censura;privacy;libertà;democrazia;GrandeFratello,negative,high
2025-08-11_001,image,it,1,1,1,1,1,2,1,1,3,1,Erika Saraceni;salto triplo;Europei Under 20;razzismo;sinistra;media,negative,high
2025-08-12_001,image,it,1,1,1,1,1,1,4,4,4,1,Milano;campo rom;sicurezza;illegalità;responsabilità morale;tolleranza zero;legalità,negative,high
2025-08-13_001,image,it,1,1,1,3,1,1,5,3,4,1,criminalità;minorenni;servizi sociali;sicurezza;responsabilità;leggi,negative,high
2025-08-14_001,video,it,1,1,1,1,1,3,1,1,3,1,matrimoni gay;unioni omosessuali;procreazione;genitorialità;diritto dei figli;famiglia;Parlamento europeo,negative,high
2025-08-15_001,video,it,1,1,1,1,1,1,1,1,1,1,Ferragosto;elezioni;sinistra;faccia,negative,high
2025-08-15_002,image,it,1,2,1,2,1,1,5,5,4,4,campi rom abusivi;pene severe;violazione legge;nomadi;confini nazionali;delitto di Milano;reddito di cittadinanza,negative,high
2025-08-17_001,image,it,2,1,1,1,1,2,1,2,1,1,Matteo Pucciarelli;editoria;politica;Europarlamentare;giornalista;gay;femministe,negative,high
2025-08-17_002,image,it,1,1,1,1,1,1,1,1,2,1,Sardegna;Europa;Italia;incontro;22 agosto,neutral,low
2025-08-18_001,image,it,1,1,1,1,1,1,1,1,1,1,sinistra;intervista;pesce;rimedio,negative,high
2025-08-18_002,image,it,1,1,1,1,1,1,2,1,3,1,Vergarolla;strage;istriani;dolmati;corte militare;memoria,negative,high
2025-08-18_003,image,it,1,1,1,1,1,1,1,1,1,1,giardinaggio;spirito;italico,neutral,none
2025-08-18_004,image,it,5,4,3,1,1,1,1,1,2,1,green deal;crisi economica;combustibili fossili;emissioni di carbonio;pannelli solari;Von der Leyen;politiche dogmatiche,negative,high
2025-08-19_001,image,it,1,1,1,1,1,1,3,1,3,1,Macron;Putin;retorica;pace;Unione Europea;soluzioni concrete;teatrino politico,negative,high
2025-08-20_001,image,it,1,4,3,3,1,1,2,1,2,1,patto storico;reddito di cittadinanza;lavorare e pagare le tasse;assistenzialismo;cittadini onesti;lavoro vero;sanità;infrastrutture,negative,high
2025-08-20_002,image,it,2,1,1,1,1,3,1,1,2,1,animalisti;esposto;cernia;maltrattamento;sessismo;pescatori,negative,high
2025-08-21_001,video,it,1,2,1,1,2,2,4,1,3,1,Roberto Vannacci;offese;giustizia;figlie;soldati;patria;orgoglio,mixed,medium
2025-08-23_001,image,it,3,1,1,1,1,1,2,3,2,1,Europa;guerra;pace;green deal;immigrazione;elezioni regionali;Toscana,neutral,low
2025-08-24_001,image,it,1,1,1,1,1,1,4,4,2,1,sicurezza;immigrazione;taser;sinistra;criminalità,negative,high
2025-08-24_002,image,it,1,1,1,1,1,1,1,1,1,1,Macron;famiglia;moglie;sparate,neutral,none
2025-08-26_001,image,it,1,2,1,1,1,1,5,5,5,1,aggressione;sicurezza;immigrazione clandestina;tolleranza zero;legalità;espulsione;forze dell'ordine,negative,high
2025-08-26_002,video,it,1,1,1,1,1,1,1,1,1,1,intimità;valori;coraggio;rispetto;famiglia;uomini,negative,high
2025-08-27_001,image,it,1,2,1,1,1,1,1,1,3,1,Bologna;giunta Lepore;elettorale;denari pubblici;droga;elettori,negative,high
2025-08-27_002,image,it,1,3,4,2,1,2,5,5,4,1,violenza;immigrazione;remigrazione;sicurezza;reati;tolleranza zero;cittadini onesti,negative,high
2025-08-27_003,video,it,1,1,1,1,1,1,2,1,4,1,sgombero;Leoncavallo;illegalità;ordine costituito;proprietà privata;costi,negative,high
2025-08-28_001,image,it,1,1,1,1,1,2,1,1,3,1,dignità;immagine;consenso;sessismo;diritti;satira;potere,negative,medium
2025-08-28_002,image,it,1,1,1,1,1,1,4,3,5,1,leggi;disobbedienza;legalità;sovranità popolare;ordine;criminalità;istituzioni,negative,high
2025-08-29_001,video,it,1,1,1,1,1,3,3,1,3,1,carabiniere;legalità;orientamento sessuale;condizionamento sociale;genitore;figlia,mixed,medium
2025-08-30_001,image,it,1,1,1,1,1,1,1,1,2,1,traguardo;battaglia;raddrizzare;mondoalcontrario,positive,high
2025-08-31_001,image,it,1,1,1,1,1,1,1,1,1,1,incontro;Sansepolcro;6 settembre;Salvini;Patriots;Consiglio Comunale,neutral,none
2025-08-31_002,image,it,3,1,1,1,1,1,1,1,1,1,Oppeano;Lega;Green Deal;Europa;evento,neutral,low
2025-09-02_001,video,it,5,4,4,1,1,1,1,1,3,1,energia idroelettrica;Marche;sicurezza energetica;investimenti;bollette;ricchezza;voto,negative,high
2025-09-02_002,image,it,1,1,1,1,1,1,3,1,3,1,Von der Leyen;attacco russo;complottismo;tecnico;scetticismo;PD;FlightRadar24,negative,high
2025-09-03_001,video,it,1,1,1,1,1,1,1,1,3,1,Von der Leyen;GPS;navigazione aeronautica;propaganda;critica politica;scredito,negative,high
2025-09-04_001,video,it,1,1,1,1,1,1,2,1,3,1,Bannacci;Ryanair;aereo privato;GPS;Lega;politica,negative,high
2025-09-05_001,video,it,1,1,1,1,1,1,5,1,2,1,guerra;negoziati;pace;Ucraina;Russia;condizioni;territori,negative,high
2025-09-06_001,video,it,1,2,1,1,1,1,1,1,3,1,vannaccio;sigaro;Toscana;eccellenza;promuovere;destra,positive,high
2025-09-07_001,image,it,1,1,1,1,1,1,1,1,1,1,pallavolo;campionesse;Italia;vittoria,positive,none
2025-09-08_001,image,it,1,1,1,1,1,1,3,1,2,1,Macron;esercito europeo;Russia;governo francese;sfiducia,negative,high
2025-09-09_001,video,it,2,3,2,1,1,1,4,3,3,1,sovranismo;Unione Europea;immigrazione;guerra;interessi nazionali;sanzioni;Strasburgo,negative,high
2025-09-10_001,video,it,1,1,1,1,1,1,3,1,1,1,flottiglia;Gaza;rifornimenti;governo italiano;zona di conflitto;spedizione privata,neutral,low
2025-09-10_002,video,it,1,4,3,1,1,1,1,1,2,1,Strasburgo;Unione Europea;economia europea;sanzioni;commercio estero;manifattura,negative,high
2025-09-11_001,image,it,1,1,1,1,1,1,1,1,3,1,Parlamento Europeo;minuto di silenzio;democrazia;ideologia;George Floyd;MAGA,negative,high
2025-09-11_002,video,it,4,3,4,1,1,1,4,3,4,1,Stato dell'Unione;Green Deal;debito militare;Mercosur;tecnocrazia;censura;immigrazione;Europa,negative,high
2025-09-11_003,image,it,1,1,1,1,1,1,1,1,4,1,Charlie Kirk;odio politico;valori;libertà;sinistra europea;Parlamento Europeo;assassinio,negative,high
2025-09-12_001,video,it,,,,,,,,,,,,,
2025-09-14_001,image,it,1,1,1,1,1,1,1,1,3,1,Jesi;elettorale;antifascisti;violenza;sinistra;destra;Vannacci,negative,high
2025-09-15_001,image,it,1,1,1,1,1,1,1,1,1,1,TV;QUARTA REPUBBLICA;Pluto;Vannacci,neutral,none
2025-09-15_002,image,it,1,1,1,1,3,1,1,1,1,1,scuola;prima media;auguri;scuola,positive,none
2025-09-16_001,image,it,1,2,1,1,1,1,3,3,4,1,Matteo Ricci;Marche;Elezioni;Parlamento europeo;Votazioni;Sicurezza;Immigrazione,negative,high
2025-09-16_002,image,it,1,1,1,1,1,1,1,1,1,1,eventi;incontri;Toscana;Pistoia;Ancona;Marche;elezioni,neutral,low
2025-09-16_003,image,it,1,1,1,1,3,1,1,1,2,1,Ancona;scuole;università;Charlie Kirk;Europa;evento,neutral,medium
2025-09-17_001,video,it,1,3,2,1,1,1,4,4,2,1,Toscana;sicurezza;sviluppo;immigrazione;identità;Lega,negative,high
2025-09-17_002,image,it,1,4,2,1,1,1,1,1,2,1,agricoltori;PAC;fondi;settore primario;tagli;Parlamento europeo;cibo,negative,medium
2025-09-19_001,image,it,4,3,3,1,1,1,1,1,1,1,transizione energetica;auto elettriche;fallimento;infrastrutture;cittadini;pragmatismo,negative,high
2025-09-22_001,image,it,1,1,1,1,1,1,1,1,2,1,diretta;attualità;lo stato delle cose;temi;ospite;televisivo,neutral,none
2025-09-22_002,video,it,1,3,1,1,2,1,2,1,5,1,coazione politica;free speech;minacce di morte;manifestanti;democrazia;tolleranza,negative,high
2025-09-23_001,video,it,5,1,1,1,1,1,1,1,3,1,foreste;sovranità;normativa;patrimonio silvestre;Commissione Ambiente;Lega,positive,high
2025-09-23_002,image,it,5,1,2,1,1,1,1,1,3,1,foreste;sovranità;regolamento europeo;ENVI;sussidiarietà;burocrazia;monitoraggio,positive,high
2025-09-23_003,image,it,1,1,1,1,1,1,1,1,4,1,Commissione Giuridica;Bruxelles;immunità;principio di giustizia;legalità;voto segreto,negative,high
2025-09-24_001,video,it,1,1,1,1,1,1,1,1,5,1,immunità parlamentare;Ilaria Salis;PPE;giustizia;reato;Commissione Iuri,negative,high
2025-09-24_002,image,it,3,4,1,1,1,1,1,1,1,1,CommissioneEuropea;regole anti-deforestazione;Toscana;Manifattura;MadeinItaly,positive,medium
2025-09-24_003,image,it,1,1,1,1,1,1,1,1,1,1,Aosta;campagna elettorale;Piazza Roncas;Vannacci,neutral,low
2025-09-25_001,image,it,1,1,1,1,1,1,1,1,1,1,Aosta;elezioni;Piazza Roncas;tour;robertovannacci,neutral,none
2025-09-25_002,image,it,1,1,1,1,1,1,1,1,1,1,elezioni;Marche;Senaldi;Ricci;Vannacci;voto,negative,high
2025-09-25_003,image,it,1,3,1,1,3,1,1,1,3,1,lingua italiana;attività commerciale;identità;tradizioni;norme amministrative;Ateneo Veneto,negative,medium
2025-09-26_001,image,it,1,1,1,1,1,1,1,1,1,1,Aosta;presenti;evento,positive,none
2025-09-26_002,image,it,1,1,1,1,1,1,1,1,1,1,ElezioniRegionaliToscana;Raddrizzare;Remigrazione;Quartieri Sicuri;eventi,neutral,low
2025-09-26_003,image,it,1,1,1,1,1,1,1,1,1,1,commenti;vannacci;critica;polemica;social media,negative,high
2025-09-28_001,video,it,1,1,1,1,1,1,1,1,2,1,Toscana;elezioni;sinistra;Italia;Europa;mondo,negative,high
2025-09-29_001,image,it,1,1,1,1,1,1,1,1,1,1,Marche;centrodestra;Vittoria;acquaroli;vannacci,positive,low
2025-09-29_002,video,it,1,1,1,1,1,1,1,1,1,1,sinistra;manifestazione;Palestina;geografica,negative,high
2025-09-29_003,image,it,1,3,1,1,1,1,1,1,1,1,San Michele Arcangelo;lavoro;protettore;paracadutisti;lottare,positive,none
2025-09-30_001,video,it,1,3,1,2,1,1,3,5,3,1,immigrazione di massa;sinistra;diritto dei lavoratori;Stato sociale;riapproparsi della patria;identità;remigrazione,negative,high
2025-09-30_002,image,it,1,1,1,1,1,1,4,1,1,1,Virginio Fasan;costi;Flotilla;Forze Armate;contribuenti;sorveglianza,negative,high
2025-10-01_001,image,it,1,1,1,1,1,1,1,1,1,1,calabresi;Palestine;Vannacci;elezione;riconoscimento,neutral,low
2025-10-01_002,image,it,1,2,2,3,1,1,4,5,3,1,CAS;San Marcello Piteglio;cooperativa Desy;immigrazione;truffe;soldi pubblici;rimpatri,negative,high
2025-10-02_001,video,it,1,3,2,1,1,1,1,1,3,1,manifestazione;Bruxelles;Parlamento;cittadini onesti;lavorare;danni,negative,high
2025-10-02_002,image,it,1,3,3,4,1,1,4,3,3,2,sanità;agricoltura;sicurezza;addizionale IRPEF;impegni non rispettati;Centrosinistra,negative,high
2025-10-03_001,video,it,1,3,1,3,1,1,3,1,1,1,Toscana;criminali;imprese;infrastrutture;sanità;cambiare direzione,negative,high
2025-10-03_002,video,it,1,1,1,1,1,1,1,1,3,1,Remigration Summit;Antonio Mazzeo;autorizzazione;anticostituzionale;democrazia;confronto,negative,high
2025-10-04_001,video,it,1,3,1,3,1,1,4,4,2,1,Lega;sicurezza;rilancio economico;infrastrutture;sanità;immigrazione;voto,negative,high
2025-10-04_002,image,it,1,1,1,1,1,1,1,1,2,1,Livorno;programma;Lega;Roberto Vannacci;Gasperini;evento,neutral,none
2025-10-05_001,video,it,3,2,1,1,1,1,1,4,3,1,opposizione;finanziamenti;viticoltori;olivicoltori;immigrazione clandestina;Calabria,negative,high
2025-10-05_002,video,it,1,1,1,1,3,1,1,1,3,1,Toscana;Costituzione;assessore;sinistra;voto;Lega,negative,high
2025-10-06_001,image,it,1,1,1,1,1,1,1,1,1,1,programma;Rete 4;ospite;Mercoledì;realpolitikofficial,neutral,none
2025-10-06_002,image,it,1,2,1,1,1,1,1,1,2,1,Palestina;Calabria;Parlamento Europeo;coerenza;PD;5stelle;ElezioniCalabria,negative,high
2025-10-06_003,video,it,1,1,1,1,1,1,1,1,4,1,Strasburgo;revoca;immunità;votare;elezione,negative,medium
2025-10-07_001,video,it,1,1,1,1,1,1,1,1,2,1,Toscana;PD;sindaco;assessor;confini;politica,negative,high
2025-10-07_002,video,it,3,3,4,3,1,1,2,4,2,1,Europa;fallimento;immigrati clandestini;stato sociale;Green Deal;energia;Medio Oriente,negative,high
2025-10-07_003,image,it,1,1,1,1,1,1,4,1,5,1,immunità;giustizia;sinistra;delinquenti;voto;Toscana;lega,negative,high
2025-10-08_001,video,it,1,1,1,1,1,1,1,1,3,1,sfiduciare;Ursula von der Leyen;Partito Democratico;buonsenso;proposte;risultati pratici,negative,high
2025-10-08_002,video,it,3,3,1,1,1,1,1,1,3,1,Toscana;Lega;elezioni;sovranità;viticoltori;olivocultori;Europa,negative,high
2025-10-08_003,image,it,3,4,2,2,1,1,1,1,1,1,Mercosur;agricoltori;multinazionali;sicurezza alimentare;Made in Italy;allevamento,negative,high
2025-10-09_001,image,it,1,1,1,1,1,1,1,1,1,1,differenze,neutral,none
2025-10-09_002,image,it,1,2,1,1,1,1,3,1,3,1,sciopero nazionale;blocco Italia;processo di pace;Trump;forze dell'ordine;Toscana;LEGA,negative,high
2025-10-10_001,video,it,1,1,1,1,1,1,1,1,3,1,Bertini;Berlinguer;vannacci;contrapporre;politica,negative,high
2025-10-10_002,video,it,1,1,1,1,1,1,1,1,3,1,elettori;Parlamento europeo;elezioni regionali;ingannano;politici;Marche;Calabria,negative,high
2025-10-12_001,image,it,1,1,1,1,1,1,1,1,1,1,evento;stasera;rete 4;fuori dal coro;domenica,neutral,none
2025-10-12_002,video,it,1,1,1,1,1,1,1,1,1,1,Toscana;Viareggio;raddrizzare;confine;domani,negative,high
2025-10-12_003,image,it,1,1,1,1,1,1,1,1,2,1,dovere;diritti;famiglia;utopie;Toscana;Lombardia,neutral,low
2025-10-14_001,video,it,1,1,1,1,2,1,1,5,3,1,remigrazione;immigrazione;specificità;sradicamento;cultura;civiltà;popoli ospitanti,negative,high
2025-10-14_002,video,it,1,1,1,1,1,1,1,1,1,1,Toscana;Lega;patrioti;battaglia interna;sostegno;determinazione,positive,high
2025-10-15_001,image,it,1,1,1,1,1,1,1,1,1,1,Rai 3;pierochiambretti;robertovannacci;programma;incontro,neutral,none
2025-10-15_002,image,it,1,1,1,1,1,1,4,1,3,1,violenza;Forze dell'Ordine;Udine;ordine;sinistra;barbarie,negative,high
2025-10-16_001,image,it,1,1,1,1,1,2,4,1,3,4,Castel d'Azzano;carabinieri;capitalismo;diritto alla casa;sinistra;delinquenti,negative,high
2025-10-16_002,image,it,1,1,1,1,5,3,1,1,2,1,scuola;sessualità;infanzia;famiglia;laboratorio ideologico;diritto;educazione,negative,high
2025-10-16_003,video,it,1,4,4,2,5,5,4,4,3,3,strategia europea;agenda genere;scuole;immigrati irregolari;bollette;sovranità;famiglia naturale,negative,high
2025-10-17_001,image,it,1,1,1,1,1,5,1,1,2,1,violenza di genere;parole;violenza psicologica;autostima;donne;Emilia Romagna,negative,medium
2025-10-19_001,video,it,1,1,1,1,1,1,1,1,1,1,articoli;post;interviste;aperitivo;scrivere;riunire,negative,medium
2025-10-20_001,image,it,1,1,1,1,1,1,1,1,1,1,Rete4;QuartaRepubblica;20 ottobre;21.30,neutral,none
2025-10-20_002,image,it,1,1,1,1,1,1,1,1,1,1,auguri;Strasburgo;anni;battaglie,positive,none
2025-10-20_003,image,it,1,1,1,1,1,4,2,1,2,1,violenza;violenza psicologica;donne;manifestazione;autostima;sinistra,negative,high
2025-10-21_001,image,it,1,1,1,1,1,1,1,1,1,1,Realpolitik;rete 4;programmazione;evento,neutral,none
2025-10-21_002,video,it,3,3,4,4,1,1,2,4,4,1,Green Deal;Commissione Europea;immigrazione selvaggia;Stato sociale;sovranità nazionale;autoritarismo,negative,high
2025-10-21_003,video,it,1,1,1,3,3,1,1,1,4,1,Schlein;democrazia;libertà di stampa;estrema destra;strumentalizza;crisi;Ranucci,negative,high
2025-10-22_001,video,it,1,1,1,1,1,1,3,1,5,1,5 Stelle;difesa;giornalisti;libertà di stampa;PD;due pesi e due misure,negative,high
2025-10-25_001,video,it,1,1,1,1,1,1,1,1,1,1,Elie Schlein;libro;logica;espressione scritta,negative,high
2025-10-27_001,video,it,1,4,4,3,3,1,4,1,2,1,riarmi;precarietà;guerra;risorse;pensioni;sanità,negative,high
2025-10-28_001,video,it,1,1,1,1,1,1,2,1,2,1,Europa;Ucraina;occupante straniero;Cipro;Unione Europea,negative,medium
2025-10-29_001,video,it,1,4,3,1,1,1,2,1,1,1,gas;Russia;Europa;fornitori;economia;manifattura;importazioni,negative,medium
2025-10-30_001,video,it,1,1,1,1,1,1,1,1,1,1,argomentare;condivido;serata;bilancio;grazie,neutral,none
2025-10-31_001,video,it,1,1,1,1,1,1,3,1,2,1,vita militare;politica;generali;cambiare il mondo;giovani;figlie,mixed,low
2025-11-02_001,image,it,1,2,3,2,1,1,5,4,2,3,sicurezza;immigrazione;criminalità;poveri;periferie;sistema previdenziale;affitti,negative,medium
2025-11-03_001,video,it,1,1,1,1,1,1,1,1,2,1,identità europea;cristianità;Unione Europea;Costituzione europea;cittadino europeo,negative,medium
2025-11-03_002,image,it,1,1,1,1,1,1,5,4,3,1,criminalità;arrestati;furti;rapine;immigrazione;sicurezza;confini,negative,high
2025-11-04_001,image,it,3,1,1,1,1,1,2,1,4,1,ParlamentoEuropeo;Green Deal;conflitto russia-ucraina;giovani;Europa;Italia,positive,low
2025-11-04_002,image,it,1,1,1,1,1,1,5,1,2,1,Giornata dell'Unità Nazionale;Forze Armate;Patria;sacrificio;mosaico;Piave,positive,medium
2025-11-05_001,video,it,1,1,1,1,4,1,5,1,2,1,riarmiamento;fronte;valori;società combattiva;sacrificio;educazione,negative,medium
2025-11-05_002,image,it,1,1,1,1,1,1,1,2,2,1,sindaco;New York;musulmano;resa culturale;progresso,negative,high
2025-11-06_001,image,it,1,1,1,1,1,1,1,1,1,1,Rete4;DelDebbio;DrittoeRovescio;trasmissione;stasera,neutral,none
2025-11-06_002,video,it,1,1,1,1,1,1,1,1,2,1,Islam;Sharia law;Caliphate;Allah;New York;Occidente,negative,high
2025-11-07_001,video,it,1,1,1,1,3,1,4,1,2,1,baby gang;Maranza;giustificazionismo;permissivismo;sicurezza;minorenni;patto sociale,negative,medium
2025-11-07_002,image,it,1,3,2,1,1,1,5,1,4,2,sicurezza;periferie;disagio sociale;poliziotto di quartiere;legalità;fondi europei;sistema sicurezza,mixed,medium
2025-11-08_001,video,it,1,1,1,1,1,1,1,5,3,1,immigrazione;cultura;civiltà;diritto al voto;declino demografico;alvei culturali,negative,high
2025-11-10_001,image,it,1,1,1,1,1,1,1,1,3,1,elezioni regionali;Campania;Napoli;Avellino;Benevento,neutral,low
2025-11-10_002,image,it,1,1,1,1,1,1,1,1,1,1,Parma;Natale;auguri;libro;futuro;enogastronomia,neutral,none
