folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2025-10-11_002,video,it,1,1,1,1,1,1,4,4,3,1,processo;sbarchi clandestini;confini dello Stato;ministro dell'interno;Salis;Salvini,negative,high
2025-10-11_003,image,it,1,1,1,1,1,1,3,1,1,1,Carabinieri;Arma;Onore;ANSA;colpito,neutral,none
2025-10-11_004,image,it,1,1,1,1,1,1,2,3,1,1,Vergogna;Islamici moderati;Torino;Giornale;resistenza,negative,high
2025-10-11_005,image,it,1,1,1,1,1,1,3,1,1,1,Gaza;pace;Trump;forza;Vicepremier;Trasporti,negative,high
2025-10-11_006,image,it,1,1,1,1,1,1,1,1,2,1,Firenze;Toscana;cambiamento;piazza,positive,low
2025-10-12_001,video,it,1,1,1,1,1,1,1,1,3,1,fanatismo;integralismo;pericolo;valori;simboli,negative,high
2025-10-12_002,video,it,1,1,1,1,1,1,4,1,2,1,disarmo;pace;dialogo;fratellanza;giustizia;perdono,positive,medium
2025-10-12_003,image,it,1,2,1,1,1,1,1,1,1,1,Columbus Day;Cristoforo Colombo;Italia-Stati Uniti;storia;lavoro;sacrificio,positive,medium
2025-10-13_001,image,it,1,1,1,1,1,1,1,1,1,1,muro;Milano;pensiero;buoni;scritta,negative,high
2025-10-13_002,image,it,1,1,1,1,1,1,3,1,1,1,guerra;Medio Oriente;Trump;pace;Stati Uniti,neutral,none
2025-10-13_003,video,it,1,1,1,1,1,1,1,1,1,1,giornata storica;famiglie;ostaggi;speranza,positive,none
2025-10-14_001,video,it,1,1,1,1,1,1,3,1,1,1,Trump;Israele;Palestina;guerra;teppisti;Italia,negative,high
2025-10-14_002,image,it,1,1,1,1,1,1,5,1,3,3,Carabinieri;tragedia;dovere;servire lo Stato;sgombero;morte,negative,low
2025-10-14_003,image,it,1,1,1,1,1,1,5,1,1,1,Carabinieri;esplosione;dovere;militari;Verona;sgombero,negative,low
2025-10-15_001,image,it,1,1,1,1,1,1,1,1,1,1,Veneto;Stefani;Presidente,positive,low
2025-10-15_002,video,it,1,1,1,1,3,1,1,1,2,1,attivisti;delinquenti;liceo;voce;critica,negative,high
2025-10-15_003,image,it,1,1,1,1,1,1,4,1,2,1,Alpini;coraggio;sacrificio;orgoglio nazionale;servizio,positive,low
2025-10-15_004,image,it,1,3,3,1,1,1,1,1,1,1,cartelle esattoriali;dichiarazione dei redditi;rate;pagamento;Lega;governo,positive,medium
2025-10-16_001,video,it,1,1,1,1,4,1,4,1,1,1,protocollo d'intesa;sicurezza stradale;educazione civica;aree pilota;Forze dell'ordine;NUE 112,positive,none
2025-10-16_002,image,it,1,1,1,1,1,1,4,1,3,1,Trump;Putin;cessate il fuoco;Ucraina;Russia;distensione;pace,positive,low
2025-10-16_003,image,it,1,1,1,1,1,1,5,1,4,1,Carabinieri;operazione di sgombero;sacrificio;istituzioni;senso del dovere;cordoglio,negative,low
2025-10-16_004,video,it,1,2,1,1,1,1,1,1,3,1,Lega;Veneto;Zaia;Salvini;elezioni;centrodestra;sindaci,positive,medium
2025-10-16_005,image,it,1,1,1,1,1,1,5,1,1,1,sicurezza stradale;incidenti;vittime;Ministero delle Infrastrutture e dei Trasporti;Polizia Stradale;Carabinieri,positive,low
2025-10-16_006,image,it,1,1,1,1,1,1,4,1,3,1,Arma;Carabinieri;Verona;strage;politica,negative,medium
2025-10-16_007,image,it,1,1,1,1,1,1,1,1,1,1,Veneto;Zaia;Alberto Stefani;governatore;giovani;percorso,positive,high
2025-10-17_001,video,it,1,1,1,1,1,1,1,1,1,1,padre;dovere;onore;sacrificio;memoria;eredità,neutral,none
2025-10-17_002,image,it,1,1,1,1,1,1,5,1,1,1,funerali;Carabinieri;esplosione;onore;divisa;sacrificio,negative,none
2025-10-17_003,video,it,1,3,4,2,1,1,1,1,1,1,pace fiscale;rottamazione cartelle;Agenzia delle Entrate;caro energia;rate;bilancio,positive,medium
2025-10-17_004,image,it,1,1,1,1,1,1,3,5,3,1,odio;estremismo islamico;Hamas;migiliani;permessi di soggiorno,negative,high
2025-10-18_001,video,it,1,1,1,1,1,1,3,1,1,1,furto;ladri;coraggio;casa;salvataggio,positive,none
2025-10-18_002,video,it,1,1,1,1,1,1,4,1,3,1,violenti;Forze dell'Ordine;solidarietà;sicurezza,positive,low
2025-10-18_003,video,it,1,1,1,1,1,1,1,1,1,1,delinquenti;tifosi;critica,negative,high
2025-10-18_004,video,it,1,4,3,4,1,1,1,1,2,1,pensioni;stipendi;sanità;banche;tasse;profitti;interessi,negative,medium
2025-10-19_001,image,it,1,1,1,1,1,1,3,1,2,1,tragedia;massi;autista;Tifosi;galera,negative,medium
2025-10-19_002,video,it,1,1,1,1,1,1,1,1,1,1,delinquente;deficiente;grazie,negative,high
2025-10-19_003,video,it,1,4,3,3,1,1,1,1,1,3,Robin Hood Tax;banche;equità sociale;profitto;pensioni minime;giovani;mutuo,positive,medium
2025-10-19_004,video,it,1,1,1,1,1,1,1,1,1,1,rabbia;sinistra;Trump;Bocelli;Italia,negative,high
2025-10-20_001,video,it,1,3,1,1,1,2,3,1,1,1,servire il Paese;onore;buon lavoro;donne in divisa;uomini in divisa;memorie,positive,low
2025-10-20_002,video,it,1,3,3,1,1,1,1,5,2,1,immigrazione;Africa;Europa;documenti;lavoro;Nigeria;Salvini,negative,high
2025-10-20_003,video,it,1,1,1,4,1,1,1,2,3,1,Pronto soccorso;Vigevano;ospedale;delinquente;espulsione;panico,negative,medium
2025-10-21_001,video,it,1,1,2,1,5,1,1,1,1,2,Bosco della Musica;Conservatorio Verdi;rigenerazione urbana;studenti;cultura;giovani;Milano,positive,low
2025-10-21_002,video,it,1,1,1,1,1,1,2,1,1,1,muro;graffiti;Milano;scuola;sbirri;legalità,negative,high
2025-10-21_003,video,it,1,2,1,1,1,1,1,1,4,1,propaganda;democrazia;libertà;governo;proposte concrete;ishline,negative,medium
2025-10-22_001,image,it,1,3,1,1,1,1,3,4,2,1,Nessuna tolleranza;Marocchino;irregolare;violenza;posto di lavoro,negative,high
2025-10-22_002,video,it,1,1,1,1,1,1,2,1,5,1,leggi del taglione;collaborazionisti;Annun;questura Milano;istigazione all'odio;manifestazione pubblica,negative,high
2025-10-22_003,video,it,1,1,1,1,1,1,1,1,3,1,buongoverno;centrodestra;Repubblica;Costituzione;squadra;nazione,positive,medium
2025-10-23_001,image,it,1,2,1,1,1,1,3,1,4,1,sciopero;blocco;polizia;garante;procedimento;agitazioni,negative,high
2025-10-23_002,image,it,4,1,1,1,1,1,1,1,1,1,Green Deal;cancellazione;Salvini;Unione Europea;attacco,negative,medium
2025-10-23_003,video,it,1,2,1,1,1,1,1,1,1,1,giovani;Veneto;candidare;governatore;regione;politica,positive,medium
2025-10-23_004,image,it,1,1,1,1,1,1,1,1,1,1,SuperSic;Marco;passione;tour;evento,positive,none
2025-10-24_001,video,it,1,1,1,1,1,1,1,1,2,1,Pal;caos;critica,negative,high
2025-10-24_002,video,it,1,1,1,1,1,1,3,4,1,1,aggressione;Milano;delinquente;Paese,negative,high
2025-10-24_003,video,it,1,5,1,1,1,2,1,1,1,1,Ponte sullo Stretto;occupazione;posti di lavoro;crescita;selezione;giovani,positive,low
2025-10-24_004,video,it,1,1,1,1,1,1,1,1,1,1,grazie;fonte;piantedosi,positive,none
2025-10-25_001,video,it,1,1,1,1,1,1,1,5,3,1,Islam;integrazione;accordo;Stato italiano;leggi;confessione,negative,high
2025-10-25_002,image,it,1,1,1,1,1,1,1,1,1,1,mito;generazione;commedie;Maurino;Mauro Di Francesco,neutral,none
2025-10-25_003,image,it,1,1,1,1,1,1,3,1,2,1,vittima innocente;gara di velocità;scontro auto;matteo salvini;accaduto,negative,medium
2025-10-26_001,video,it,1,3,1,1,1,1,1,1,2,1,Napoli;cantieri;Ministero di Infrastrutture e Trasporti;investimenti;Lega;campagna,positive,high
2025-10-26_002,video,it,1,1,1,1,1,1,1,1,1,1,Napoli;Lega;elezioni regionali;centrodestra;Cirielli;candidati,positive,low
2025-10-26_003,image,it,1,1,1,1,1,1,1,4,3,1,Islam;accordo;Stato italiano;moschee;soggetti islamici,negative,high
2025-10-27_001,video,it,1,1,1,1,1,1,3,1,3,1,manifestazioni;sinistra;Forze dell'Ordine;Pace,negative,high
2025-10-27_002,video,it,1,1,1,1,1,1,1,1,1,1,maltrattamento animali;pene;Lega;tutela animali;civiltà,positive,medium
2025-10-27_003,image,it,1,3,1,1,1,1,1,1,1,4,Piano Casa;fondi;sistema bancario;margini;utili;liberale;iper-liberista,positive,low
2025-10-28_001,image,it,1,1,1,1,1,1,4,1,3,1,difesa;legittima;carabiniere;assolto;Laccoltellatore;azione necessaria,negative,medium
2025-10-28_002,image,it,1,1,1,1,1,1,1,1,1,1,ringraziamento;Ungheria;Italia;collaborazione,positive,none
2025-10-28_003,image,it,1,1,1,1,1,1,3,5,1,1,rifugiato;senegalese;alias;rapine;Porta Venezia;fuori dal nostro paese,negative,high
2025-10-28_004,video,it,1,1,1,1,1,1,1,1,1,1,incontro;visita;amico;grazie,positive,none
2025-10-28_005,image,it,1,1,1,1,1,1,1,1,2,5,diritto alla casa;dignità;sgomberato;occupazione;regole;violare,negative,high
2025-10-29_001,image,it,1,3,1,1,1,1,3,1,4,1,Corte dei Conti;confini;sviluppo;posti di lavoro;lavori;progetto,negative,medium
2025-10-29_002,image,it,1,2,1,1,1,1,3,1,1,1,MIT;infrastrutture strategiche;Italia Ungheria;Ponte sullo Stretto;cooperazione;Salvini;colloquio,positive,low
2025-10-29_003,video,it,1,2,1,2,1,1,4,1,3,1,fumogeni;violenza;Forze dell’Ordine;arrestato;ospedale;Padova,mixed,low
2025-10-29_004,image,it,1,1,1,1,1,1,3,5,3,1,estremismo islamico;donna marocchina;aggressione;metropolitana;Occidente;valori,negative,medium
2025-10-30_001,video,it,3,1,1,1,1,1,1,1,1,1,ponte;unificazione;sostenibilità;tecnologia;sviluppo;Italia;Europa,positive,medium
2025-10-30_002,image,it,1,1,1,1,1,1,2,3,2,1,Milanistan;Duomo;polemica;degrado;cittadino egiziano,negative,high
2025-10-30_003,image,it,1,1,1,1,1,1,1,1,1,1,opere incompiute;blocco;Stretto di Messina,negative,medium
2025-10-30_004,image,it,1,1,1,1,1,1,1,1,5,1,Giustizia;Tribunali;Riforma della Giustizia;Referendum confermativo;separazione delle carriere,positive,high
2025-10-31_001,image,it,1,1,1,1,3,1,1,1,4,1,riforma della Giustizia;maestra elementare;assolta;minori;reato,negative,medium
2025-10-31_002,video,it,1,5,1,2,2,1,5,1,3,1,Polizia di Stato;pensione;servizio;giuramento di fedeltà;poliziotto;questura;dirigente,positive,none
2025-10-31_003,video,it,1,2,1,1,1,1,1,1,3,1,Ponte;Corte dei Conti;Consiglio dei Ministri;provvedimento;cantieri;opera,positive,medium
2025-11-01_001,video,it,1,1,1,2,1,1,4,1,2,2,delinquenti;anziani;sassaiole;stalking;sicurezza;paura;videosorveglianza,negative,medium
2025-11-01_002,image,it,1,1,1,1,1,1,4,1,1,1,guida sotto effetto droghe;omicidio;arresto;test droga;sicurezza stradale,negative,medium
2025-11-01_003,image,it,1,1,1,1,1,1,5,1,2,1,Polizia di Stato;agente;dovere;scontro;dirupo;colleghi,negative,low
2025-11-01_004,image,it,1,1,1,1,1,1,1,1,1,1,Ognissanti;saluti;augurio,neutral,none
2025-11-02_001,image,it,1,1,1,1,1,1,1,1,1,1,Giovanni Galeone;maestro;calcio;allenatore;panchina,neutral,none
2025-11-02_002,image,it,1,1,1,1,1,1,1,1,1,1,ONFA;Parigi;numero uno;critica,positive,high
2025-11-02_003,video,it,1,1,1,1,1,1,3,4,4,1,rispetto delle regole;accoglienza indiscriminata;le nostre leggi;VIA DALL’ITALIA;denunciare;polizia,negative,high
2025-11-03_001,image,it,1,3,1,2,1,1,3,1,1,1,pompieri;operaio;crollo;Fori Imperiali;salvataggio;macerie,positive,none
2025-11-03_002,video,it,1,1,1,1,1,1,1,1,5,1,riforma Giustizia;ordinamento giudiziario;magistrati;Pubblico Ministero;carriere;Lega,negative,medium
2025-11-03_003,video,it,1,1,1,1,1,1,4,1,1,1,fatto di sangue;Milano;aggressione;accoltellata;sicurezza,negative,none
2025-11-04_001,image,it,1,1,1,1,1,1,3,1,2,1,bullismo;Torino;baby gang;minacce;ingiustizia;responsabili,negative,medium
2025-11-04_002,image,it,1,1,1,1,1,1,4,1,1,1,guerra;Russia;Ucraina;Trump;finanziamento;armi,negative,medium
2025-11-04_003,video,it,2,5,4,3,3,1,4,1,3,2,ponte di Messina;lavoro;sicurezza infrastrutture;Corte dei Conti;giustizia;stipendi forze dell'ordine,positive,medium
2025-11-04_004,video,it,1,1,1,1,1,2,5,1,2,1,Forze Armate;sicurezza;confini;protezione;Italia;dedizione,positive,low
2025-11-04_005,image,it,1,3,1,1,1,1,2,1,1,1,scomparsa;operaio;macerie;soccorritori;vigili del fuoco;Torre dei Conti,negative,none
2025-11-05_001,video,it,1,1,1,1,1,1,1,1,2,1,elezioni;Donald Trump;vittoria;presidente;America,positive,low
2025-11-05_002,video,it,1,5,4,4,5,3,1,1,1,1,contratto scuola;stipendi;personale scolastico;arretrati;bonus mensile;cuneo fiscale;welfare;Ministero dell'Istruzione,positive,high
2025-11-05_003,image,it,1,1,1,1,1,1,5,2,3,1,fanatismo jihadista;estremismo islamico;minaccia;Occidente;sicurezza;Oleron,negative,medium
2025-11-05_004,image,it,1,1,1,1,1,1,4,1,3,1,Lega;difesa;norme;furto;sicurezza;cittadini,positive,medium
2025-11-05_005,image,it,1,3,1,1,1,3,3,1,2,1,sindaco;New York;socialista;pro-pal;abolizione proprietà privata;sinistra;Shabana Mahmood,negative,high
2025-11-06_001,image,it,1,1,1,1,1,1,3,1,3,1,inaccettabile;sgomberare;ANSA;vigili;Roma;spari,negative,medium
2025-11-06_002,video,it,1,1,1,1,1,1,5,1,3,1,difesa;sicurezza;Lega;proprietà privata;legge;rapina;libertà,positive,high
2025-11-06_003,video,it,1,3,1,1,1,1,1,1,5,1,giustizia;prigione;riforma;ingiustamente;tribunale;pagare,negative,high
2025-11-06_004,image,it,1,1,1,1,3,1,3,1,1,1,scontro frontale;scuolabus;studenti;Torinese;cordoglio,negative,none
2025-11-07_001,video,it,1,3,1,3,1,1,1,1,1,1,Veneto;Lega;Zaia;Stefani;sanità;lavoro;autonomia,positive,medium
2025-11-07_002,image,it,1,3,1,2,1,1,3,1,1,2,Verona;Arena;mobilità;investimento;accessibili;rampe;centro storico,positive,medium
2025-11-07_003,image,it,1,1,1,1,1,1,1,1,1,1,linee guida Enac;animali domestici;voli in cabina;benessere animale;spiagge attrezzate,positive,low
2025-11-07_004,image,it,1,1,1,1,1,1,1,4,1,1,straniero;aggressione;treno;permesso di soggiorno;fuori dal Paese,negative,medium
2025-11-07_005,image,it,1,3,1,1,1,1,1,1,1,1,sciopero generale;CGIL;Landini;bilancio;venerdì,negative,medium
2025-11-07_006,image,it,1,1,1,1,1,2,3,3,3,1,Decreto Sicurezza;Lega;Venezia;arrestata;carcere;norme,positive,medium
2025-11-07_007,video,it,1,4,1,1,1,1,1,1,1,1,Fieracavalli;Verona;Veneto;piccole e medie imprese;presenze;indotto,positive,none
2025-11-07_008,video,it,1,1,1,1,1,1,1,1,1,1,musica;bene;applausi,positive,none
2025-11-08_001,video,it,1,1,1,1,1,1,1,1,1,1,viaggio;Maestro;Peppe Vessicchio;orchestra,neutral,none
2025-11-08_002,image,it,1,1,1,1,1,1,3,1,2,3,Lega;occupata;Polizia;Decreto Sicurezza;proprietario,positive,high
2025-11-08_003,image,it,1,1,1,1,1,3,4,5,2,1,stupro;reati sessuali;nazionalità straniera;castrazione chimica;sicurezza;immigrazione,negative,high
2025-11-08_004,image,it,1,1,1,1,1,1,1,1,1,1,Peppe Vessicchio;musica italiana;Sanremo;addio;artista,neutral,none
2025-11-08_005,image,it,1,1,1,1,1,1,5,1,3,1,legge di Salvini;sicurezza;autodifesa;aggressione;cittadino;diritto,positive,medium
2025-11-08_006,video,it,1,2,1,2,1,1,2,1,1,1,Olimpiadi Milano Cortina 2026;Arena di Verona;investimento;accessibilità;parapetti;Verona di domani,positive,low
2025-11-09_001,video,it,1,4,1,1,3,1,1,1,2,1,sciopero;manovra economica;contratto insegnanti;diritti lavoratori;ideologico;ferrovieri,negative,medium
2025-11-09_002,image,it,1,1,1,1,1,1,1,1,4,1,Muro di Berlino;libertà;Storia;comunismo;democrazia;Manzoni,positive,low
2025-11-10_001,image,it,1,1,1,1,1,1,1,1,1,1,aula studio;Charlie Kirk,neutral,none
2025-11-10_002,image,it,1,1,1,1,1,1,1,1,1,1,elezioni regionali;Lega;Puglia;Luigi Lobuono;malgoverno;cambiare volto,negative,high
2025-11-10_003,video,it,1,1,1,1,1,1,1,5,4,1,immigrazione;cultura;storia;Costituzione;rispetto;fuori dal paese,negative,high
2025-11-10_004,video,it,1,1,1,1,1,1,1,1,1,1,Bari;centrodestra;Puglia;Luigi Lobuono;cambiamento,positive,high
2025-11-10_005,image,it,1,1,1,1,1,1,4,1,3,1,Decreto Sicurezza;Carabinieri;borseggiatrici;furti;sicurezza;misure cautelari,positive,medium
2025-11-10_006,video,it,1,1,1,1,1,1,3,1,1,1,strage;folle;Torino–Milano;sicurezza;vita,negative,low
2025-11-10_007,image,it,1,1,1,1,1,1,3,5,2,1,carcere;espulsione;pachistano;violenza;arrestato,negative,high
2025-11-11_001,video,it,1,3,1,1,1,1,4,1,1,1,stazioni;riqualificazione;ferroviaria;sicurezza;pendolari;investimenti;tecnologia,positive,low
2025-11-11_002,video,it,1,1,1,1,1,1,4,1,3,1,Forze dell'Ordine;cittadini terrorizzati;carcere;polizia;coltello;rubare la moto,negative,medium
2025-11-11_003,video,it,1,1,1,1,1,1,1,5,3,1,immigrazione;integrazione;leggi;tradizioni;cultura;fanatici islamici;Natale,negative,high
2025-11-11_004,image,it,1,1,1,1,1,1,2,1,4,1,antisemitismo;odio;legalità;incidenti;sicurezza;arresto,negative,high
2025-11-11_005,image,it,1,1,1,1,1,1,1,1,1,1,Bari;centrodestra;Puglia;Lega,positive,high
2025-11-12_001,video,it,1,1,1,1,5,1,1,1,1,1,"educazione sessuale;scuole;giovani;rischi malattie;programmi scolastici;articolo 1,4",positive,medium
2025-11-12_002,image,it,1,1,1,1,1,1,1,1,4,1,centri culturali islamici;illegalità;censimento;impegno;Repubblica Italiana;confessioni religiose,negative,high
2025-11-12_003,image,it,1,1,1,1,1,1,5,3,2,1,sicurezza;decreto sicurezza;Lega;burqa;occupazioni,positive,medium
2025-11-12_004,image,it,1,1,1,2,1,1,4,4,3,1,borseggiatrici;Venezia;nazionalità;criminalità;sicurezza,negative,high
2025-11-12_005,video,it,1,1,1,1,1,1,5,1,2,1,Caduti;Nassiriya;missioni internazionali;coraggio;onore;servizio,positive,low
2025-11-13_001,video,it,1,1,1,1,1,1,1,1,1,1,Salerno;Lega;Edmondo Cirielli;Campania;liste;cambiare,positive,high
2025-11-13_002,image,it,1,1,1,1,1,1,1,3,3,1,proposta di legge;Osservatorio Anti Islam;ILTEMPO;LegaSalviniPremier,negative,high
2025-11-13_003,image,it,1,1,1,1,1,1,3,1,1,1,borseggiatori;delinquenti;violenti;monitoraggio;inquirenti;sicurezza,negative,medium
2025-11-13_004,video,it,1,1,1,1,1,1,5,2,3,1,Bataclan;estremismo islamico;sicurezza;fanatismo;memoria;valori,negative,medium
2025-11-14_001,video,it,1,1,1,1,1,1,1,1,1,1,Napoli;Cirielli;Lega;Campania;sinistra,positive,high
2025-11-14_002,video,it,1,1,1,1,1,1,1,1,1,1,teppisti;caos;musica,negative,high
2025-11-14_003,video,it,2,5,1,1,2,1,1,1,1,1,porto di Napoli;investimenti MIT;occupazione;turismo;lavoro;America's Cup 2027,positive,low
2025-11-14_004,image,it,1,1,1,1,1,1,1,1,2,1,manifestazione;Genova;governo;critica;odio;menzogne,negative,high
2025-11-14_005,video,it,1,1,1,1,1,1,3,1,1,1,aggressione;metropolitana;Roma;responsabili;identificazione,negative,low
2025-11-15_001,video,it,1,1,2,2,3,1,1,4,3,3,campo rom;Giugliano;bambini;degrado;sgomberi;servizi;illegalità;cittadino,negative,medium
2025-11-15_002,video,it,1,4,1,1,1,1,3,1,2,1,metro;Capodichino;operai;architettura;sicurezza;infrastrutture;Napoli,positive,medium
2025-11-15_003,image,it,1,2,1,1,1,1,1,4,1,1,immigrazione;politiche fiscali;Europa;Presidente Americano;Trump;problema,negative,medium
2025-11-15_004,video,it,1,1,1,1,1,3,3,5,3,1,immigrazione;leggi;tradizioni;fanatismo islamico;estremismo;diritti civili;sicurezza,negative,high
2025-11-16_001,image,it,1,1,1,1,1,1,1,1,1,1,Sinner;applausi;Italia,positive,none
2025-11-16_002,video,it,1,3,1,3,1,1,3,5,3,2,Bagnoli di Sopra;immigrati irregolari;bomba sociale;Lega;accoglienza;reinserimento;ordine,positive,high
2025-11-16_003,video,it,1,1,1,1,1,1,1,1,4,1,Ayatollah;estremismo islamico;libertà;diritti;democrazia;regime,negative,high
2025-11-16_004,image,it,1,1,1,1,1,1,1,1,1,1,Veneto;Governatore;compleanno;sinistra;Lega,mixed,medium
2025-11-16_005,video,it,1,1,1,1,1,1,4,1,1,1,vittime della strada;sicurezza stradale;Lost Talents;zero vittime;MIT;infrastrutture,negative,low
2025-11-17_001,image,it,1,1,1,1,1,1,5,1,3,1,Polizia Locale;Foggia;sicurezza;agent;solidarietà;divisa,negative,medium
2025-11-17_002,video,it,1,3,2,1,1,3,4,4,3,1,Lega;Veneto;Alberto Stefani;autonomia;legge di bilancio;sicurezza;immigrazione,positive,high
2025-11-17_003,image,it,1,2,1,1,1,1,1,1,3,1,sciopero;strumento di pressione;Costituzione;automatismo;diritto,negative,medium
2025-11-17_004,video,it,1,5,4,2,1,1,1,1,3,1,pace fiscale;partita IVA;Agenzia delle Entrate;attività commerciale;tasse;dipendenti,negative,medium
2025-11-18_001,image,it,1,1,1,1,1,1,1,1,1,1,Padova;Veneto;Alberto Stefani;serata,positive,low
2025-11-18_002,video,it,1,3,1,1,1,1,1,1,1,1,Cortina d'Ampezzo;Sliding Centre;atleti;operai;eccellenza;sportivo,positive,low
2025-11-18_003,image,it,3,4,1,1,1,1,1,1,1,3,Giochi Invernali;Cortina d'Ampezzo;opere strategiche;Villaggio Olimpico;Sliding Centre;infrastrutture,positive,low
2025-11-18_004,image,it,1,1,1,1,1,1,4,1,3,1,MAXI OPERAZIONE;organizzazione criminale;arresti;Carabinieri;perquisizioni,neutral,none
2025-11-18_005,video,it,4,5,1,1,3,1,1,1,1,3,villaggio olimpico;sostenibile;Made in Italy;atleti;campus universitario;Dolomiti;operai,positive,medium
2025-11-18_006,image,it,1,1,1,1,1,1,1,1,1,1,Lega;centrodestra;buon governo;Camisano Vicentino;Venezia,positive,high
2025-11-19_001,video,it,1,1,1,1,1,1,1,1,1,1,Capua;Lega;elezioni regionali;candidati,positive,low
2025-11-19_002,video,it,1,1,1,1,1,1,3,1,3,1,Far West;arrestati;carcere;identificati,negative,medium
2025-11-19_003,image,it,1,1,1,2,1,1,4,1,2,1,violenza;baby gang;aggressione;criminali;giovane;sicurezza,negative,medium
2025-11-20_001,video,it,1,1,1,1,1,1,5,4,2,1,ghetti zero;campi rom zero;clandestini zero;forze dell'ordine;sicurezza;militari;poliziotti,negative,high
2025-11-20_002,image,it,1,1,1,1,1,3,4,1,2,1,Forze dell'Ordine;donne;uomini in divisa;rispetto;Bologna;scritte,negative,high
2025-11-20_003,image,it,1,1,1,1,1,1,1,5,1,1,campo profughi;confini;frontiera Sud;immigrazione;Europa,negative,medium
2025-11-21_001,image,it,1,1,1,1,1,1,1,1,1,1,Ornella Vanoni;musica italiana;scomparsa;capolavoro;voce unica,neutral,none
2025-11-21_002,video,it,1,1,1,1,1,1,3,1,1,1,guerriglia urbana;Bologna;violenti;Forze dell’Ordine;Maccabi Tel Aviv,negative,high
2025-11-21_003,video,it,1,1,1,1,3,1,1,3,3,2,bambini;famiglia;assistenti sociali;tribunale dei minori;servizi;ingiustizia,negative,high
2025-11-21_004,video,it,1,1,1,1,1,1,5,1,2,1,Carabinieri;Forze dell'Ordine;sicurezza;onore;difesa;dedizione,positive,low
2025-11-21_005,image,it,1,1,2,3,3,1,2,2,3,2,famiglia;assistenti sociali;campo rom;bambini;scuola;Stato;diritti,negative,medium
2025-11-22_001,image,it,1,1,1,1,1,1,1,1,3,1,Lega;bambini;famiglia;Abruzzo;Ministero della Giustizia;diviso,positive,medium
2025-11-22_002,video,it,1,1,1,1,2,1,3,2,4,1,Don Alì;arresto;teppisti;Forze dell'Ordine;Squadra Mobile;leggi italiane,positive,high
2025-11-22_003,image,it,1,1,1,1,1,1,1,1,1,1,Roberto Maroni;commemorazione;politica;memoria,neutral,none
2025-11-23_001,image,it,1,1,1,1,1,1,1,1,1,1,fortuna;grinta,positive,none
2025-11-23_002,image,it,1,1,1,1,1,1,1,1,1,1,Coppa Davis;Italia;vittoria;orgoglio,positive,none
2025-11-23_003,image,it,3,1,1,1,1,1,2,1,1,1,baby gang;maranza;città;branco;opulenza;arroganza,negative,medium
2025-11-23_004,image,it,4,1,1,3,1,1,1,1,1,1,assistenti sociali;vandalismo;ideologia estremista;Green;Greta Thunberg;Blitz ambientalista,negative,high
2025-11-23_005,video,it,3,1,1,3,1,1,1,1,2,3,servizi sociali;famiglia;bambini;vita alternativa;natura;diritto di stare uniti,negative,high
2025-11-24_001,image,it,1,1,1,1,1,1,1,1,1,1,Lega;voti;Campania;Puglia;elezioni regionali;risultato,positive,high
2025-11-24_002,image,it,1,3,1,1,1,1,1,1,1,1,Lega;Veneto;risultato storico;impegno;lavoro;fiducia,positive,high
2025-11-24_003,image,it,1,1,1,1,1,1,1,1,1,1,vittoria;governo;veneto;lavoro,positive,low
2025-11-24_004,image,it,1,1,1,1,5,1,1,1,3,1,obbligo scolastico;educazione domiciliare;Ministero dell'Istruzione;scuola autorizzata;dirigente istituto;fake news,positive,medium
2025-11-24_005,video,it,3,3,1,1,1,1,3,1,1,1,treno;Andria;inquinamento;sicurezza;investimenti;passaggi a livello,positive,medium
2025-11-24_006,video,it,1,1,1,1,1,1,1,1,5,1,referendum;riforma giustizia;civiltà;giustizia non funziona;vicenda Garlasco;sequestro bambini,negative,medium
2025-11-24_007,image,it,1,1,1,1,1,1,1,1,1,1,bambini;famiglia;separazione;casa;affetto;aiutare,negative,medium
2025-11-25_001,video,it,1,2,1,1,1,1,1,3,4,1,legge antimaranza;cittadinanza;documento;diritti;reato;impegno,negative,medium
2025-11-25_002,video,it,1,1,1,1,1,1,1,1,1,1,sconcertante;visione,negative,low
2025-11-25_003,image,it,1,1,1,1,1,4,1,1,1,1,violenza contro le donne;Giornata internazionale;impegno;abuso;OrangeTheWorld;Ministero,positive,low
2025-11-25_004,image,it,2,3,1,1,1,1,1,1,1,1,bimbi;famiglia;natura;occupazione;Abruzzo;tristezza,negative,none
2025-11-25_005,image,it,1,1,1,1,1,1,1,3,3,1,espulsione;cittadinanza;Torino per Gaza;Sheikh Shahin;movimento;piazza,negative,medium
2025-11-25_006,image,it,1,1,1,1,1,5,3,1,1,1,violenza contro le donne;castrazione chimica;stupratori;pedofili;prevenzione,negative,high
2025-11-25_007,video,it,1,3,1,1,1,1,1,1,1,1,Lega;Veneto;governatore;motore economico;giovani;Italia,positive,high
2025-11-26_001,image,it,4,1,1,1,1,1,1,1,1,1,Thunberg;indagati;Canal Grande;verde;LegaSalviniPremier,negative,high
2025-11-26_002,video,it,1,1,1,1,1,4,1,1,4,1,violenza sessuale;Lega;norma assurda;onere della prova;consenso;libertà,negative,high
