folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2026-01-22_003,video,it,1,4,4,4,2,1,4,1,5,1,diritto internazionale;sedi multilaterali;dialogo tra Stati;salari giusti;sanità pubblica;integrazione europea;autonomia strategica;Board of Peace,negative,medium
2026-01-23_001,image,it,1,3,1,1,1,1,3,1,5,1,Guido Rossa;Italsider;Brigate Rosse;democrazia;giustizia;Costituzione antifascista,positive,medium
2026-01-23_002,image,it,1,3,2,1,2,1,3,1,4,1,investimenti comuni;competitività;Unione europea;politica estera;sovranità;dazi;cooperazioni rafforzate,negative,high
2026-01-23_003,image,it,1,1,1,1,1,1,1,1,4,1,Giorgia Meloni;Donald Trump;Parlamento;art.11;Costituzione,negative,medium
2026-01-23_004,image,it,1,3,1,1,1,1,3,1,3,1,integrazione europea;investimenti comuni;autonomia strategica;diritto internazionale;unanimità;difesa comune,negative,high
2026-01-24_001,image,it,1,1,1,1,1,1,3,4,5,1,ICE;deportazione;abuso di potere;diritti umani;giustizia;migranti;Minneapolis;Dipartimento di Giustizia,negative,high
2026-01-24_002,image,it,1,1,1,1,1,1,1,1,5,1,referendum;Costituzione;giustizia;impunità;legge del più forte,negative,high
2026-01-24_003,video,it,1,1,1,1,1,5,1,1,3,1,legge sul consenso;violenza;consenso;diritti delle donne;Corte di Cassazione;proposta destra,negative,high
2026-01-25_001,video,it,1,1,1,1,1,1,1,1,2,1,Giulio Regeni;scomparsa;verità;giustizia,negative,medium
2026-01-25_002,video,it,1,1,1,1,1,1,1,1,3,1,Giulio Regeni;verità e giustizia;Egitto;tortura;diritti umani;responsabilità,negative,high
2026-01-25_003,image,it,1,1,1,1,1,1,1,1,5,1,riforma giustizia;efficienza giustizia;separazione carriere;processi;giustizia italiana;referendum costituzionale,negative,high
2026-01-26_001,video,it,1,1,1,2,1,1,3,5,4,1,Ice;deportazione;uso della forza;giustizia;immigrazione;Stato,negative,high
2026-01-27_001,image,it,4,3,3,1,1,1,1,1,1,2,frana;ciclone Harry;risorse necessarie;danni stimati;ponte di Messina;dissesto idrogeologico,negative,medium
2026-01-27_002,video,it,1,3,3,2,1,1,1,1,1,4,frana;Niscemi;ciclone Harry;danni infrastrutturali;miliardo di euro;viabilità;sospensione tributi,negative,medium
2026-01-27_003,image,it,1,1,1,1,1,3,1,1,5,1,Olocausto;memoria storica;odio;uguaglianza;giustizia;vigilanza;diritti umani,negative,medium
2026-01-28_001,video,it,3,3,3,4,1,5,1,1,4,1,dissesto idrogeologico;DDL Stupri;tutela delle donne;sanità pubblica;voto fuorisede;mediazione;governo;ascolto,negative,medium
2026-01-28_002,image,it,1,2,1,1,3,1,1,1,5,1,voto fuori sede;referendum;emendamento Madia;diritto di voto;studenti fuori sede;astensionismo,negative,medium
2026-01-31_001,image,it,1,1,1,1,1,1,2,4,3,1,piazza;Milano;diritti umani;squadracce;deportano;perseguitano,negative,high
2026-02-01_002,image,it,1,1,1,1,1,1,4,1,3,1,Forze dell'ordine;strumentalizzazioni;violenze;solidarietà;istituzioni,negative,medium
2026-02-03_001,image,it,1,1,1,1,1,1,1,1,4,1,Pescara;Sala Consiliare;Costituzione;voto;difendere,neutral,low
2026-02-04_001,image,it,1,1,1,1,1,1,1,1,5,1,referendum costituzionale;riforma;magistrati;diritti dei cittadini;equilibrio dei poteri;Costituzione,negative,high
2026-02-04_002,video,it,1,1,1,1,1,1,1,1,4,1,referendum;Costituzione;votare;difendere;Pescara,negative,medium
2026-02-04_003,video,it,3,1,1,1,1,1,4,1,2,3,Sud;ricostruzione;sicurezza;stanziamenti;cambiamenti climatici;Mezzogiorno;danni,negative,high
2026-02-04_004,video,it,5,4,4,2,1,1,5,1,3,5,ricostruzione;dissesto;cambiamenti climatici;sicurezza territoriale;stanziamenti;Sud;prevenzione,negative,high
2026-02-04_005,video,it,3,1,1,1,1,1,3,1,2,4,Niscemi;case;governo;ciclone Henry;sicurezza;popolazione,negative,medium
2026-02-05_001,video,it,1,1,1,1,1,1,1,1,5,1,referendum;democrazia;magistrati;uguaglianza;voto;mobilitazione,negative,high
2026-02-06_001,video,it,1,1,1,1,1,1,1,1,5,1,Narges Mohammadi;prigionieri politici;diritti umani;regime teocratico;Nazioni Unite;libertà,negative,high
2026-02-06_002,image,it,1,1,1,1,1,1,1,1,4,1,Padova;referendum;Costituzione;voto;NO,neutral,low
2026-02-06_003,image,it,3,1,4,1,1,1,1,1,1,5,piano casa;emergenza abitativa;affitti;beni confiscati;cooperative;diritto all'abitare;rigenerazione urbana,negative,high
2026-02-07_001,image,it,1,1,1,1,1,1,1,1,4,1,referendum costituzionale;mobilitazione;PD;Costituzione;voto,negative,medium
2026-02-07_002,image,it,1,1,1,1,1,1,1,1,5,1,referendum costituzionale;mobilitazione;NO;22 e 23 marzo;Italia,negative,high
2026-02-07_003,image,it,1,1,1,1,1,1,1,1,1,1,atleti;Milano-Cortina 2026;sport;celebrazione;impegno,positive,none
2026-02-08_001,image,it,1,1,1,1,1,1,1,1,3,1,mobilitazione;referendum;impegno;passione;ascolto,positive,low
2026-02-08_002,video,it,1,1,1,1,1,1,1,1,4,1,Padova;referendum;voto;potere;democrazia,positive,medium
2026-02-09_001,image,it,1,1,1,1,4,1,1,1,3,1,violenza politica;liceo Righi;attacco fascista;silenzio;solidarietà;studenti;scuola,negative,medium
2026-02-09_002,image,it,3,3,2,1,1,1,2,1,1,4,emergenza;danni;sfollati;risorse;sicurezza;Sud;ciclone,negative,high
2026-02-10_001,image,it,1,1,1,1,1,1,1,1,5,1,David Sassoli;Europarlamento;democrazia;integrazione europea;dialogo;solidarietà,positive,low
2026-02-10_002,image,it,1,1,1,1,1,1,1,1,4,1,Palermo;referendum;Costituzione;NO;voto,neutral,low
2026-02-12_001,image,it,1,1,1,1,1,1,1,1,5,1,Palermo;referendum;Costituzione;VOTA NO;difesa,positive,high
2026-02-12_002,image,it,1,1,1,1,1,1,1,1,5,1,Casapound;sentenza;partito fascista;Costituzione;Sciogliere;legalità,negative,medium
2026-02-12_003,video,it,1,1,1,1,1,1,1,1,4,1,Sicilia;vota NO;Costituzione;difendere,positive,medium
2026-02-12_004,image,it,4,4,3,1,1,1,1,1,2,3,ciclone Harry;lavoratori balneari;danni;tributi;risorse;prevenzione climatica;Ponte sullo Stretto,negative,medium
2026-02-12_005,image,it,1,3,4,1,1,1,1,1,2,1,Sicilia;scadenze fiscali;sospensione tributi;ciclone Harry;centrodestra;contributivi,negative,medium
2026-02-13_001,image,it,1,1,1,1,1,1,1,1,3,1,Napoli;Schlein;Partito Democratico;saperi;evento,neutral,none
2026-02-13_002,video,it,1,1,1,1,1,1,1,1,4,1,referendum;Costituzione;giustizia;Partito Democratico;campagna,positive,medium
2026-02-13_003,image,it,1,4,4,4,1,1,3,1,5,3,Costituzione;giudici;Casapound;ristori;debito comune;salari;sanità,negative,medium
2026-02-14_001,image,it,1,2,1,1,1,1,1,1,4,1,progetto europeo;autonomia europea;Trump;Board of Peace;interesse nazionale;Costituzione;subalternità politica,negative,high
2026-02-14_002,image,it,1,4,4,4,3,1,3,1,5,1,riforma costituzionale;indipendenza magistratura;salari bassi;sanità pubblica;separazione poteri;precariato;giustizia;Mezzogiorno,negative,high
2026-02-14_003,image,it,1,1,1,1,1,1,1,1,4,1,Bari;Costituzione;VOTA;difendere,positive,medium
2026-02-15_001,video,it,1,1,1,1,1,5,1,1,3,1,DDL Bongiorno;consenso;violenza di genere;tutela delle donne;Convenzione di Istanbul;diritto;passo indietro,negative,high
2026-02-15_002,image,it,1,1,1,1,1,1,1,1,1,1,Federica Brignone;sport;medaglie;capolavoro;storia,positive,none
2026-02-15_003,video,it,1,1,3,1,1,1,1,1,5,1,magistrati;mafiosi;Nordio;campagna elettorale;scuse;legalità,negative,high
2026-02-16_001,image,it,1,1,1,1,1,1,1,1,4,1,mobilitazione;referendum;NO;Costituz;22 e 23 marzo;Italia,negative,high
2026-02-17_001,video,it,1,1,1,1,1,1,1,1,5,1,Costituzione italiana;Board of Peace;Nazioni Unite;Donald Trump;diritto internazionale;sovranità;Washington,negative,high
2025-03-01_001,image,it,1,1,1,1,1,1,1,1,3,1,piazza;Europa;Nazione,positive,low
2025-03-04_001,image,it,3,3,1,1,1,1,5,1,2,1,difesa comune;riarmo nazionale;Unione Europea;investimenti comuni;coesione sociale;spesa militare;autonomia UE,negative,high
2025-03-05_001,video,it,1,4,2,1,1,1,1,1,3,1,dazi;Unione Europea;lavoratori italiani;investimenti;Europa federale;produzione industriale,negative,high
2025-03-06_001,image,it,1,1,1,1,1,1,4,1,1,1,Bruxelles;difesa comune;fondi di coesione;spesa militare;interoperabilità;deterrenza,negative,medium
2025-03-07_001,image,it,1,1,1,1,1,1,1,1,5,1,referendum;cittadinanza;Partito Democratico;battaglia di civiltà;quorum;figlie e figli d'italia,positive,low
2025-03-07_002,image,it,1,3,2,1,1,1,1,1,4,1,salari;investimenti;cittadini;istituzioni;magistratura;sentenze;risorse,negative,high
2025-03-07_003,image,it,,,,,,,,,,,,,
2025-03-08_001,image,it,1,4,2,3,2,5,1,1,3,1,uguaglianza;reddito di libertà;precarietà;divario retributivo;violenza di genere;occupazione femminile,negative,medium
2025-03-09_001,image,it,1,1,1,1,1,1,4,1,3,1,Elon Musk;sicurezza nazionale;governo;rotta;difesa;Meloni,negative,high
2025-03-12_001,image,it,1,1,1,1,1,1,1,1,1,1,PD;posizione,neutral,none
2025-03-14_001,image,it,1,1,1,1,1,1,1,1,3,1,Europa federale;nazionalismi;europeismo,positive,medium
2025-03-15_001,image,it,1,1,1,1,1,1,1,1,1,1,,neutral,none
2025-03-15_002,video,it,1,1,1,1,1,1,1,1,3,1,Europa federale;nazionalismo;unità;mobilitazione;piazza;veto,positive,medium
2025-03-16_001,video,it,1,1,1,1,1,1,1,1,3,1,Europa federale;nazionalismo;veto,positive,medium
2025-03-17_001,image,it,1,4,1,1,1,1,1,1,2,1,incidente;lavoratori;arance;cordoglio;comunità democratica,negative,low
2025-03-18_001,image,it,1,1,1,1,1,5,1,1,3,1,Orbán;LGBTQIA+;Pride;leggi omobitransfobiche;diversità;Unione europea,negative,high
2025-03-18_002,image,it,1,1,1,1,1,1,3,1,1,1,Gaza;tregua;discussione di pace;raid tappeto;situazione drammatica;governo italiano,negative,medium
2025-03-19_001,video,it,1,1,1,1,1,1,1,1,5,1,Giorgia Meloni;Unione europea;memoria storica;manifesto di Vento Tene;Costituzione;antifascismo,negative,high
2025-03-19_002,video,it,1,3,1,2,1,1,5,1,4,1,difesa comune;Unione Europea;politica estera;Gaza;investimenti comuni;autonomia strategica;diritti umani,negative,high
2025-03-19_003,video,it,1,1,1,1,1,1,1,1,5,1,Manifesto di Ventotene;Europa federale;Altiero Spinelli;democrazia;antifascisti;Parlamento,negative,high
2025-03-20_001,image,it,1,1,1,1,1,1,3,1,3,1,Gaza;Netanyahu;bambini;operazione di terra;popolazione civile;governo italiano;intervento internazionale,negative,high
2025-03-21_001,video,it,1,1,2,5,1,1,1,1,3,1,referti;sanità pubblica;oncologici;diritto alla salute;privatizzazione;risorse sanitarie,negative,high
2025-03-21_002,video,it,1,1,1,1,1,1,3,1,3,1,Giornata della memoria;vittime delle mafie;Trapani;giovani;ansia,neutral,none
2025-03-21_003,image,it,1,3,2,1,4,1,3,1,4,1,mafie;cultura;scuola;precarietà;infiltrazione criminale;stato;lotta,negative,medium
2025-03-23_001,video,it,1,4,4,3,1,1,2,1,3,1,crisi di governo;Lega;Tajani;salari bassi;bollette;liste d'attesa,negative,high
2025-03-24_001,image,it,1,2,1,3,1,1,1,1,3,1,guerriglia quotidiana;politica estera;sanità pubblica;governo;contingenza geopolitica;tagli,negative,medium
2025-03-24_002,image,it,1,1,1,1,1,1,1,1,5,1,Fosse Ardeatine;martiri;memoria storica;nazifascista;Resistenza;Repubblica;diritto alla memoria,negative,high
2025-03-25_001,image,it,1,5,4,1,1,1,1,1,1,1,salari reali;contratti;costo energetico;salario minimo;precarietà;potere d'acquisto,negative,high
2025-03-25_002,image,it,1,5,1,1,2,1,1,1,1,1,incidenti sul lavoro;sicurezza sul lavoro;ispettori;precarietà;subappalti;formazione,negative,medium
2025-03-26_001,video,it,1,3,1,1,2,1,1,1,4,1,Giorgia Meloni;fiducia;ministri;giustizia;ministra del turismo;ministra del lavoro,negative,high
2025-03-26_002,video,it,1,3,1,2,1,1,2,4,5,1,sfiducia;ministro giustizia;Corte Penale Internazionale;torturatore libico;migrazione;carcerazione preventiva;diritto internazionale;responsabilità politiche,negative,high
2025-03-27_001,image,it,1,3,1,3,3,2,1,1,2,1,PNRR;incompetenza;Corte dei Conti;disuguaglianze;welfare;sanità pubblica;istruzione,negative,medium
2025-03-28_001,image,it,1,2,1,2,1,1,1,1,2,1,Terzo Settore;disuguaglianze;esclusione sociale;dialogo;Partito Democratico,positive,low
2025-03-28_002,image,it,,,,,,,,,,,,,
2025-03-29_001,image,it,1,1,1,1,1,1,1,1,1,1,Genova;sindaca;lunedì;Sestri Serene;evento,neutral,none
2025-03-29_002,image,it,1,3,1,1,1,1,4,1,3,1,politica estera;difesa comune europea;integrazione europea;dazi di Trump;autonomia strategica;Nato,negative,high
2025-03-29_003,image,it,1,3,2,4,1,1,1,4,3,1,Albania;CPR;rimpatri;costi;diritti;propaganda;normativa europea,negative,high
2025-03-31_001,image,it,1,1,1,1,1,1,1,1,1,1,Genova;voltare pagina;Silvia;Democratico;Demot,positive,low
2025-03-31_002,video,it,,,,,,,,,,,,,
2025-03-31_003,image,it,1,4,1,1,1,1,1,1,2,1,Arinox;acciaio inossidabile;dazi;interesse nazionale;governo Meloni;lavoratori;aumento,negative,medium
2025-03-31_004,video,it,1,3,1,4,4,1,1,1,3,1,Scuola di Formazione;Partito Democratico;sanità pubblica;salario minimo;diritto allo studio;educazione all'affettività,positive,low
2025-04-01_001,image,it,1,1,1,1,4,5,2,1,2,1,educazione all'affettività;violenza di genere;femminicidio;cultura del possesso;diritto al possesso;prevenzione,negative,medium
2025-04-03_001,image,it,1,1,1,1,4,5,3,1,2,1,formazione operatori;denuncia;educazione all'affettività;femminicidi;prevenzione;diritti donna,negative,medium
2025-04-03_002,image,it,1,4,2,1,1,1,1,1,3,1,governo Meloni;delocalizzazione;posti di lavoro;guerra commerciale;Unione Europea;Trump;economia italiana,negative,high
2025-04-07_001,image,it,1,1,2,1,1,1,1,1,1,5,diritto alla casa;fondo affitto;edilizia popolare;affitti brevi;speculazioni;case vuote,positive,medium
2025-04-07_002,image,it,1,5,2,1,1,1,1,1,1,1,economia italiana;Borsa di Milano;posti lavoro;dazi;negoziato europeo;crisi economica,negative,high
2025-04-08_001,video,it,1,1,1,2,1,1,3,2,5,1,Gaza;crimini di guerra;diritto internazionale;Stato di Palestina;sanzioni;Netanyahu;tregua,negative,high
2025-04-09_001,image,it,1,1,1,2,1,1,3,1,4,1,Palestina;Netanyahu;diritto internazionale;CPI;aiuti umanitari;sorvolo;Gaza;occupazione,negative,high
2025-04-09_002,image,it,1,4,2,1,1,1,1,1,3,1,Trump;crisi finanziaria;dazi;economia globale;Meloni;insulti,negative,medium
2025-04-10_001,image,it,1,1,1,1,1,1,1,1,1,1,Friuli-Venezia Giulia;sindaco;candidati;voto;elezioni,positive,low
2025-04-11_001,image,it,2,4,1,1,1,1,1,1,2,1,Salone del Mobile;Made in Italy;export;innovazione;sostenibilità;lavoratori,mixed,low
2025-04-11_002,image,it,1,5,1,1,2,1,1,1,1,1,StMicroelectronics;lavoratrici;lavoratori;occupazione;investimenti;semiconduttori;futuro industriale,negative,medium
2025-04-11_003,image,it,1,3,1,1,1,1,1,1,1,1,viaggio di ascolto;realtà economiche;parti sociali;sindacati italiani;Milano,positive,low
2025-04-14_001,image,it,1,1,1,1,1,5,1,1,4,1,diritti;LGBTGIA+;Ungheria;identità;dignità;Unione Europea,negative,high
2025-04-14_002,image,it,1,4,3,1,1,1,1,3,3,1,referendum;lavoro;cittadinanza;partecipazione al voto;qualità della vita;fuorisede,positive,low
2025-04-15_001,image,it,1,1,1,1,1,1,1,1,4,1,Palestina;Gaza;Cisgiordania;cessate il fuoco;diritto internazionale;Corte Penale Internazionale;sanzioni,negative,high
2025-04-15_002,image,it,1,1,1,1,1,1,1,1,5,1,RAI;riforma;servizio pubblico;indipendenza;pluralismo;Media Freedom Act;Partito Democratico,negative,high
2025-04-16_001,video,it,,,,,,,,,,,,,
2025-04-16_002,image,it,1,1,1,5,1,1,1,1,1,1,sanità pubblica;liste d'attesa;decreto fuffa;tagli bilancio;risorse sanità;cittadini italiani,negative,high
2025-04-17_001,image,it,1,1,1,1,1,1,1,1,1,1,tragedia;funivia;Monte Faito;cordoglio;comunità,negative,none
2025-04-17_002,video,it,1,1,1,1,1,1,2,1,3,1,Gaza;Palestina;Netanyahu;cessate il fuoco;diritto internazionale;ostaggi;politica estera,negative,high
2025-04-18_001,image,it,3,5,4,1,1,1,2,1,3,1,dazi;Transizione 5.0;energia elettrica;gas;investimenti europei;lavoro;imprese,negative,medium
2025-04-20_001,image,it,1,1,1,1,1,1,1,1,1,1,Pasqua;auguri;Partito Democratico,positive,none
2025-04-21_001,image,it,3,1,1,1,1,1,1,1,1,1,Papa;giustizia sociale;pace;fraternità;impegno;poveri,positive,none
2025-04-23_001,video,it,5,4,3,3,1,4,4,4,3,1,Papa Francesco;giustizia sociale;crisi climatica;migranti;disuguaglianze;pace;solidarietà;modello di sviluppo,positive,medium
2025-04-25_001,video,it,1,1,1,1,1,1,1,1,5,1,Italia antifascista;Costituzione;democrazia,positive,high
2025-04-25_002,image,it,1,1,1,1,1,1,1,1,3,1,Milano;fiume di persone;25 aprile;Italia,positive,low
2025-04-25_003,image,it,1,1,1,1,1,1,1,1,5,1,25 aprile;Liberazione;Costituzione;partigiani;resistenza;antifascista,positive,medium
2025-04-27_001,image,it,1,1,1,1,1,1,1,1,4,1,Lorenza Roiati;25 aprile;antifascista;Costituzione;insulti fascisti;Resistenza,negative,high
2025-04-28_001,video,it,1,4,3,3,1,1,1,1,4,1,Costituzione;diritto alla salute;lavoro dignitoso;antifascismo;Eurostat;povero,mixed,low
2025-04-28_002,image,it,1,1,1,1,1,1,1,1,1,1,Trento;Bolzano;Trentino-Alto Adige;EllySchlein;incontro;evento,neutral,none
2025-04-28_003,video,it,1,4,2,1,1,1,1,1,1,1,dazi;guerra commerciale;lavoratori;imprese italiane;crisi;reazione forte;tutela del lavoro,negative,medium
2025-04-29_001,image,it,3,1,1,3,1,1,1,1,1,1,Trento;sindaco;amministrazione;cura delle persone;accessibile;sostenibile,positive,high
2025-04-30_001,image,it,1,5,1,1,1,1,1,1,1,1,lavoratori;accordo;precari;sindacati;lotta;stabilizza,positive,medium
2025-04-30_002,image,it,1,5,4,1,1,1,1,1,2,1,salario minimo;lavoro;stipendi;lavoratori;iniziativa popolare;rinvii,negative,high
2025-04-30_003,image,it,1,1,1,1,1,1,1,1,5,1,fascismo;tolleranza;identificare;legalità,negative,high
2025-04-30_004,image,it,1,1,1,1,1,1,1,1,1,1,sindaco;Bolzano;elezioni;voto;futuro,positive,low
2025-04-30_005,image,it,1,5,5,2,1,1,3,1,4,1,salario minimo;costo bolletta;precariato;patto europeo;disuguaglianze;diritti civili;lavoro;politica,negative,high
2025-05-01_001,image,it,1,5,3,1,1,2,1,1,3,1,lavoratrici;precarietà;salario minimo;sfruttamento;salari;Partito Democratico,negative,high
2025-05-01_002,video,it,1,1,1,1,1,1,1,1,1,1,Primo Maggio;grazie,positive,none
2025-05-02_001,video,it,1,5,4,1,1,1,1,1,2,1,salari reali;occupazione;precarietà;contratti a termine;PNRR;bolletta;lavoratore,negative,high
2025-05-04_001,image,it,1,1,1,1,1,1,1,1,1,1,anniversario;auguri;cuore;40anni,positive,none
2025-05-05_001,image,it,1,1,1,1,1,1,2,1,2,1,Hamas;Netanyahu;aiuti umanitari;Stato di Palestina;occupazione;Gaza;sanzioni,negative,high
2025-05-05_002,image,it,1,1,1,1,1,1,1,1,1,1,Vincenzo Cramarossa;amico;passione politica;colleghi;scomparsa,negative,none
2025-05-07_001,video,it,1,1,1,1,1,1,1,1,1,1,cinema italiano;proposta di legge;Governo;Giorgetti;Schlein,positive,low
2025-05-07_002,image,it,1,1,1,5,1,1,1,1,2,1,sanità pubblica;liste d'attesa;tagli alla sanità;diritto alla salute;governo;responsabilità,negative,high
2025-05-09_001,image,it,1,2,1,2,1,1,3,1,3,1,Europa;solidarietà;pace;federale;responsabilità;minacce,positive,medium
2025-05-09_002,image,it,1,1,1,4,1,1,1,1,3,1,fine vita;Toscana;diritti;Corte Costituzionale;legislazione;responsabilità,negative,high
2025-05-09_003,image,it,1,1,1,1,1,1,3,1,5,1,Aldo Moro;Peppino Impastato;Brigate Rosse;Cosa Nostra;democrazia;legalità;giustizia;terrorismo,negative,low
2025-05-10_001,image,it,1,4,1,1,1,1,2,2,3,1,referendum;precarietà;cittadinanza;dignità del lavoro;salari bassi;Costituzione,negative,medium
2025-05-10_002,image,it,1,1,1,1,1,1,1,1,3,1,Partito Democratico;Terni;sede storica;colletta;dibattito;mobilitazione,positive,low
2025-05-10_003,image,it,1,1,1,3,1,1,1,1,1,1,Amelia;sindaco;cura delle persone;bisogni territoriali;Pompeo Petrarca,positive,medium
2025-05-10_004,image,it,1,3,1,1,1,1,1,1,4,1,astensione;referendum;dovere civico;precarietà;voto;destra,negative,medium
2025-05-11_001,video,it,1,5,3,2,1,1,1,3,4,1,referendum;precarietà;contratti precari;sicurezza sul lavoro;codice degli affalti;cittadinanza;diritto di costruire un futuro,negative,high
2025-05-11_002,image,it,,,,,,,,,,,,,
2025-05-12_001,image,it,1,3,1,5,1,1,1,1,2,1,infermieri;servizio sanitario nazionale;investimento sanità;retribuzioni;liste d'attesa;spesa PIL;personale sanitario,negative,medium
2025-05-13_001,video,it,1,1,1,1,1,1,1,1,5,1,referendum;diritto di voto;democrazia;elettorato;svoto;futuro,positive,high
2025-05-14_001,video,it,1,2,4,5,1,1,1,1,3,1,sanità pubblica;liste d'attesa;tagli;spesa sanitaria;assunzioni;cittadini;cure private,negative,high
2025-05-14_002,image,it,1,1,1,1,1,1,1,1,1,1,diretta;Giorgia Meloni;premier time;Camera dei Deputati,neutral,none
2025-05-15_001,image,it,1,1,1,1,1,1,1,1,1,1,EllySchlein;Lombardia;Partito Democratico;calendario;eventi;incontro,neutral,none
2025-05-15_002,image,it,1,1,1,5,1,1,1,1,2,1,sanità pubblica;spesa sanitaria;fondazione gimbe;finanziamenti;pil;cliniche private,negative,high
2025-05-15_003,image,it,3,5,4,3,1,2,3,1,3,1,precarietà;lavoro;Green Deal;Gaza;austerità;salari;welfare;regioni,negative,high
2025-05-16_001,image,it,1,1,1,1,1,1,1,1,1,1,Domenica sul Nove;Partito Democratico;ellyesse;CTCF;ospiteremo,neutral,none
2025-05-17_001,image,it,2,1,1,3,1,1,1,1,1,1,Milano;Cernusco sul Naviglio;Rozzano;sindaca;sindaco;futuro,positive,low
2025-05-17_002,video,it,1,3,1,1,1,3,1,1,5,1,Costituzione;dignità sociale;uguaglianza;Repubblica;lavoratori;antifascista,negative,high
2025-05-17_003,image,it,1,5,2,1,1,1,1,2,3,1,referendum;lavoro;precarietà;sfruttamento;caporalato;cittadinanza,positive,medium
2025-05-17_004,image,it,1,3,1,3,1,1,1,1,1,1,luoghi di cura;luoghi di lavoro;aree interne;comunità;Villanuova sul Clisi;Valle Sabbia,positive,low
2025-05-17_005,image,it,1,1,1,1,1,1,1,1,4,1,omobilesbotransfobia;diritti;crimini d'odio;violenza;destra;giustizia,negative,high
2025-05-18_001,video,it,1,4,2,5,4,3,1,2,3,3,sanità pubblica;liste d'attesa;personale sanitario;scuola pubblica;lavoro dignitoso;diritti civili;precarietà;inclusività,negative,medium
2025-05-18_002,image,it,1,3,1,1,1,1,1,1,2,1,cultura libera;pensiero critico;autonomia politica;crisi settori;lavoratori in difficoltà,positive,low
2025-05-19_001,video,it,1,4,1,1,1,1,1,1,3,1,maratona contro l’astensione;referendum;lavoro;cittadinanza;voto;forze sociali,positive,low
2025-05-19_002,image,it,1,1,1,5,1,1,1,1,1,1,sanità;privatizzazione;liste d'attesa;Servizio Sanitario Nazionale;cure;sanità di prossimità,negative,high
2025-05-19_003,video,it,1,5,4,1,3,3,1,3,2,1,precarietà;lavoro;cittadinanza;nuove generazioni;diritti;sciopero;stabilità,negative,high
2025-05-19_004,image,it,1,3,1,1,1,1,1,1,4,1,referendum;televisione pubblica;informazione;diritto al voto;precarietà del lavoro;PD;astensione,negative,medium
2025-05-20_001,video,it,1,4,4,5,3,2,2,3,4,1,precarietà;contratti a termine;sanità pubblica;salari;referendum;cittadinanza,negative,high
2025-05-20_002,video,it,1,1,1,1,1,1,2,1,3,1,Gaza;Netanyahu;cessato il fuoco;aiuti umanitari;stato di Palestina;embargo di armi;diritto alla pace,negative,high
2025-05-21_001,video,it,1,1,1,2,1,1,3,1,4,1,Gaza;cessate il fuoco;diritto internazionale;Netanyahu;aiuti umanitari;due Stati;condanna,negative,high
2025-05-21_002,video,it,1,2,3,1,1,1,2,5,4,1,Albania;asilo;migranti;normativa europea;rimpatri;costi,negative,high
2025-05-22_001,image,it,1,4,2,3,1,1,1,1,1,1,lavoro di qualità;servizi di prossimità;cura delle persone;nidi;reindustrializzazione;Genova;cambiamento,positive,low
2025-05-22_002,image,it,1,1,1,1,1,5,1,1,4,1,genitorialità;procreazione medicalmente assistita;famiglie omogenitoriali;Corte Costituzionale;diritti;Costituzione,positive,high
2025-05-22_003,image,it,1,1,1,1,1,1,1,1,1,1,Genova;sostenere;silviasalis;evento;disagi,neutral,none
2025-05-22_004,video,it,1,1,1,1,1,1,1,1,2,1,politica estera;Gaza;silenzio;condanne nette;massacro;Italia,negative,high
2025-05-23_001,image,it,1,1,1,1,1,1,1,1,2,1,campagna elettorale;candidato sindaco;voto;Partito Democratico;militanti;volontari,positive,low
2025-05-23_002,image,it,1,1,1,1,2,1,4,1,5,1,Giovanni Falcone;Cosa Nostra;legalità;criminalità mafiosa;società libera;ricatto,negative,medium
2025-05-24_001,image,it,1,2,1,1,1,1,1,1,4,1,Internazionale Socialista;cooperazione progressiste;diritto internazionale;diritti umani;opposizione turca;Netanyahu;Gaza,negative,medium
2025-05-25_001,video,it,3,4,1,1,1,1,1,1,4,1,Meloni;Trump;lavoratori italiani;guerra commerciale;giustizia sociale;Stato di diritto;forze progressiste,negative,high
2025-05-26_001,image,it,1,1,1,1,1,1,1,1,1,1,PD;vittorie;elezioni;crescita;unitari;eletti,positive,high
2025-05-27_001,video,it,1,5,1,1,1,1,1,1,2,1,lavoratrici;vertenza;dignità del lavoro;Made in Italy;piano industriale;solidarietà,positive,low
2025-05-27_002,image,it,1,3,2,4,4,1,2,1,3,1,elezioni locali;coalizioni progressiste;unità politica;sanità pubblica;istruzione pubblica;diritti cittadini,positive,medium
2025-05-28_001,video,it,1,3,2,3,1,1,5,4,5,1,decreto sicurezza;sfregio giuridico;diritto parlamentare;pena;migranti;CPR;blocco stradale,negative,high
2025-05-28_002,video,it,1,1,1,1,4,5,2,1,2,1,violenza di genere;prevenzione;patriarcato;educazione al rispetto;scuole;diritto al possesso,negative,medium
2025-05-28_003,video,it,1,4,4,4,3,1,1,1,2,1,salari bassi;bollette care;liste d'attesa;sanità pubblica;scuola pubblica;condizioni di vita,negative,medium
2025-05-28_004,video,it,1,1,1,1,1,1,3,1,5,1,Gaza;Netanyahu;crimini di guerra;diritti umani;sanzioni;multilateralismo;Palestina,negative,high
